author	video_id	likes	replies
16	Cf_I7MFRA9A	0	0
16	L4ux96djeiU	0	0
16	WzwwNxDhXBY	0	0
16	6QCLlfZFB14	0	0
16	_SN-UuoeNxY	0	0
16	gReoQZ31E2s	0	0
16	Fp6lzVrlxx8	0	0
16	jCp89IT4dcM	1	0
16	pTNIc4A7R1c	0	0
16	YIVCc-clPzc	0	0
16	_osMyvW2oiA	0	0
16	kj8xupfyk6g	12	0
16	QuGTWBWHUwI	0	0
16	U4eDfHf7C1M	0	0
16	uFWa7qYkJdc	0	0
16	tgjc43QE7hE	0	0
16	eMhBDNDMpTA	0	0
16	9W6R3jnurMo	0	0
16	KeZO1v0L-S8	0	0
16	9BRuBptSTMk	0	0
16	04oev5-jiHQ	8	0
16	HvnojccV0WE	0	0
16	-8cEjY__gzI	0	0
16	lrQjqGSExrU	1	0
16	Wd79Kyy4iAM	0	0
16	JlrAThEp2Zo	0	0
16	Ohd78RtVKNU	0	0
16	kRE2Cz6ZnzM	7	0
16	UwSMCyfZUwE	0	0
16	ux4RNzeHAoQ	0	0
16	ECKY2g80gqE	0	0
16	K_Uya6GnAUI	1	0
16	i716wjvz2rs	0	0
16	74wfxtBloAg	0	0
16	OI2-ejWJF0U	0	0
16	X3WZsLhHwA4	0	0
16	zSZa8pYrb9M	1	0
16	9nNqyMBKdi0	0	0
16	EsA47jbFikY	1	2
16	EsA47jbFikY	1	0
16	NRtqflIbB38	1	0
16	57ZTC43B6n0	0	0
16	FjmbFh40xp8	0	0
16	mAJdA6bug7U	3	0
16	JtCua81IaWA	1	0
16	BaZbPutk2N0	0	0
16	9PaVcrS1EZs	0	0
16	DruY0kKguaI	1	1
16	INcck7QnNeA	1	0
16	KTF_5KyqD7g	0	0
16	Mnl5Cd38JYU	0	0
16	HecitXVqfmI	0	0
16	PAPVU7FCOvI	0	0
16	7RUGMlVKbog	0	0
16	LIJQ6ANFKro	1	0
16	5DgtA1Bu2WM	0	0
16	E7oP-xUdgXI	0	0
16	PipZWAW9AXg	0	0
16	iBMNTNY3ujI	0	0
16	B15qZdFTRxQ	0	0
16	r_p-eAH0PAU	0	0
16	Ee0WLiGm5-Q	0	0
16	3URmaYKJ2KE	0	0
16	pfOGPHrA3xg	0	2
16	pfOGPHrA3xg	0	0
16	YWLFuT04ovY	0	0
16	A4e8TQOGhKo	0	0
16	Rtv4ae53lSc	0	0
16	bTE3gFJzJrE	0	0
16	8N_coPLZhis	0	0
16	VIBYs_DHzF8	0	0
16	Yw15N4IZXQA	1	0
16	mF3PKPRklzU	1	0
16	ZwrQywqIWPc	0	0
16	d_KyuxOV58o	0	0
16	OYSChMpfDT4	0	3
16	OaLFcwHzPaA	1	0
16	sDrREeZm49M	0	0
16	xRVTlvNmMag	1	0
16	Eu5EGiow2XA	0	0
16	tgjc43QE7hE	0	0
16	CcL_k4GwIo8	0	2
16	ppTnfMBf_s4	0	0
16	7Ze-AJO1geQ	0	0
16	Dtd5GxdbRg0	0	0
16	bd0V6KsvWoo	1	0
16	0P2pE-N1uc4	1	0
16	uofoSxqo34c	0	0
16	VLvlbB4jzvY	2	0
16	zYk8r-A9NXc	2	0
16	TdbTfrP9rAE	0	0
16	03qSiMgipT8	7	0
16	nQrgrJQFa6s	0	0
16	2oC5hz99t9g	0	0
16	R4-2JV3f0FI	0	0
16	5OHSm7kh2og	0	0
16	GpCqhSxknQ8	0	0
16	J7IMwop3RHs	0	0
16	gvQroUOyjiU	0	0
16	r2V4fl9HYyo	1	0
16	qVGpULzFewA	1	0
16	pvOq9l6b7qs	1	0
16	WDAXUA_9aMw	0	0
16	DHV5ekPmchQ	0	0
16	d0kUnpZ4UvI	0	0
16	HUmRWW7ysJA	1	0
16	yM2GGPdksdo	0	0
16	DjIOmCR6Y8g	9	2
16	VD7QuBoXKMs	0	0
16	qgPrteA0CXc	0	0
16	HUZOKvYcx_o	1	0
16	zfJhBX6qA7U	1	0
16	yu8-wnk2UuI	0	0
16	tgjc43QE7hE	0	0
16	4gadOebTGWM	0	0
16	GBxA24RrPHc	2	0
16	5OHSm7kh2og	1	0
16	cI63_RqbDRQ	0	0
16	1g1drZ1j-C0	0	0
16	9xnNHP1rmq0	0	0
16	gm4pu9hCWMs	0	0
16	Vw52nhF5J1c	1	0
16	N7BNrZtIoNk	0	0
16	74wfxtBloAg	3	0
16	kEqqtYKi7xk	0	0
16	nBbRPRaELQ0	0	1
16	Mnl5Cd38JYU	0	0
16	Mt2QmsyTWwA	0	0
16	9pq25tyGEIc	0	0
16	NSmNEGUcW7A	0	0
16	mACsw9Uz0sM	0	0
16	ZV7PKTHUwoI	0	0
16	GWvlYW1cJe8	0	0
16	7ZxQOs_-lc4	0	0
16	Cu7b6PzIMwc	0	0
16	YHZ1hkbGtTE	0	0
16	HiXev9fH20A	0	0
16	o28Hi0PBXtk	4	0
16	ccpxNYKX1ig	0	0
16	PyeOG6leeCM	0	0
16	sKZoAd9Y2po	20	0
16	sKZoAd9Y2po	1	0
16	Lx9fRu5ehFo	0	0
16	70JIXsey2iI	0	0
16	-jRKsiAOAA8	11	13
16	-jRKsiAOAA8	0	0
16	B22xGoloCAE	8	1
16	yMvVIMy8Yvk	0	0
16	WmyXwmJTWyM	0	0
16	UZtk5aRqIZg	0	0
16	29lVNmcYN6U	5	0
16	-EYR1zU-z6Y	0	0
16	tLJKkbxorTg	0	0
16	kETadHbfj1I	3	0
16	kETadHbfj1I	1	0
16	1g1drZ1j-C0	0	0
16	HXFdobSnhCo	6	0
16	vt2UCgbO41E	1	0
16	x-C_Dha606g	0	0
16	qnXSwq0q1_E	0	0
16	Vjle03LTsHY	0	0
16	Lx9fRu5ehFo	0	0
16	ITZ5OxkPvQg	0	0
16	7PMKzYNulTU	0	0
16	OS5glXaajTw	0	0
16	u-ZTHZkDNtQ	0	0
16	6PsshUIXnVY	0	0
16	-D7KM5S4j94	0	0
16	kLipUBpjTIQ	0	0
16	1g1drZ1j-C0	0	0
16	hCT7K3GhnA4	0	0
16	y6kQMUbEZG0	0	0
16	eV6Ornr0xxA	1	0
16	oU24o7WEzcU	0	0
16	tfp_7iUUkWs	8	2
16	O9wyif4ELNI	4	0
16	SynxBBg_ask	2	0
16	NhNWsNDcwF8	0	0
16	DruY0kKguaI	1	0
16	XBdn4CL9FUI	0	0
16	1g1drZ1j-C0	4	0
16	AJg5eakjKak	0	0
16	Y-zqFfv43mo	0	0
16	MmaqwZuyZFU	0	0
16	8vp5wZvTxRw	0	0
16	tupvM3jkZQg	0	0
16	PAPVU7FCOvI	0	0
16	LtmMoseWo40	0	0
16	SfLmgpWRtLA	0	0
16	kEqqtYKi7xk	0	0
16	XxbuNtzpAxY	3	0
16	frrObQzmtbw	0	0
16	QPvgwDbW5So	4	0
16	tVwQoFYr80g	0	0
16	IvzktZp_0HI	1	0
16	EcLGVGVNU1A	7	0
16	pDtG1HzeLPk	8	0
16	fFZsQUKorjs	0	0
16	pRPbChqH5Hs	0	0
16	Jf8E6t4RWLM	0	0
16	noSqUmpPQY0	0	0
16	Le6GjbfaPCE	0	0
16	ZzrlHo2olv8	0	0
16	5NkUtKVYCbU	3	0
16	ZvUBGN4KoP0	0	0
16	XwPmphWA5CY	0	0
16	P4soUB4N_7Y	0	0
16	VOzRnT83_oY	0	0
16	uv-HB2ffRM4	0	0
16	xBpjQbAL_8M	2	0
16	gReoQZ31E2s	0	0
16	yNn4_-S8UYg	0	0
16	oog0DCBLsX0	10	4
16	sKDSnceMzIw	0	0
16	WzwwNxDhXBY	0	0
16	jCp89IT4dcM	1	1
16	6Uk-5F-2MAI	0	0
16	pvOq9l6b7qs	3	0
16	TUQp3dUz_Bs	0	0
16	_zLovAyL6YA	2	0
16	32Rj7dv2IRE	1	0
16	JW2BFweEdpo	0	0
16	cgFvBpFyGnc	0	0
16	DdwYz3P9aYc	4	0
16	M0abtRvwZVk	1	0
16	PipZWAW9AXg	0	0
16	aQoD6KfXZqg	0	0
16	8-mRin7zy3k	0	0
16	e9B0KWM4r_s	0	0
16	X6371SgnF1s	0	0
16	5ql1IpyyDjU	0	0
16	PgSGqcrLUZc	0	0
16	jHuKdLu_--w	1	0
16	kDI3_FIQANU	0	0
16	52pwYD_rxmE	0	0
16	nJJVhTS_r94	0	0
16	u7_tyJ835QM	0	0
16	DWBJK_ZjdFs	0	1
16	7tvD3v792Yg	1	0
16	mXCfP10PJg4	0	0
16	CuOJolYrqgA	0	0
16	JL-YSV2IRmA	0	0
16	kETadHbfj1I	1	0
16	Qj8x-GYSWVs	0	0
16	IjrHm4Cjk20	0	0
16	n38Qxi7TVWo	1	0
16	cw3GfNpTvPM	1	1
16	GfhrANjxWno	0	0
16	NczSuYyNieA	2	0
16	e-UtJQZVFNg	0	0
16	m8CD5klYbc4	0	0
16	eT84BLHVN2M	2	0
16	orHzEgiMa7E	1	0
16	k5SWh-DaRjE	0	0
16	d22DaWcXJA4	0	1
16	d22DaWcXJA4	0	0
16	F0vCJE2fL2Y	0	0
16	fzBniNJGkVs	1	0
16	UCdMwyIy3ks	4	0
16	q-aZFxwX5Zs	1	0
16	7eHOC-N72Q0	0	0
16	DX6TenveFyg	0	0
16	SfCsb4Ck75w	0	0
16	x0Ykna7U3oc	0	0
16	6R9VzuQjBuQ	0	0
16	pOHQdIDds6s	0	0
16	03qSiMgipT8	0	0
16	wU6ek-m54T0	0	0
16	q-BLNJF2s3c	0	0
16	K0sqTpKdKvI	0	0
16	1z-klJtKcro	0	0
16	_KginYaokWk	1	0
16	unz_-uyrxbU	2	0
16	KgmzqIvUfnk	9	2
16	y9jaHAQulyQ	0	0
16	KGE0x5dIpxA	0	0
16	2INeLnwuvP8	0	0
16	D24s93drYm8	0	0
16	unz_-uyrxbU	0	0
16	PdmcMbyJsb8	0	0
16	Ae9QxcNwo58	0	0
16	NpLLswMUtV0	3	0
16	XYOcDn1gfAk	0	0
16	lmdGDiv4rE8	0	0
16	1g1drZ1j-C0	0	0
16	UwSMCyfZUwE	0	0
16	co6WYSRyqEc	7	0
16	kh4fxiaU104	0	0
16	h7BN3jvxup4	1	0
16	0gedEHUaw2E	1	0
16	IKZFR2Dq8t0	0	0
16	1g1drZ1j-C0	0	0
16	i1x7aMPzOng	0	0
16	I6v-oVyfI1k	0	0
16	bmM1eeBrXSk	3	1
16	Sx3gmgLPEdU	0	0
16	YPsYOoFdF3A	81	0
16	eZ4qy4sYeE0	0	0
16	qBbO9ZcQ36o	0	0
16	4HhGg8vGS5k	0	0
16	AsUWbZxHzbk	0	0
16	D5EPrMQD1_4	0	0
16	705TiFC-9js	1	0
16	-LFp42vkKjw	0	0
16	-LFp42vkKjw	0	0
16	_PsLRgEYf9E	2	0
16	PDEpJr08sWc	1	0
16	63fl-yalo_Y	0	0
16	ojDZSO6AX34	0	0
16	-vlIoywOyZY	0	0
16	1QafNHiy4p0	0	0
16	tlPrAWRGBe0	1	0
16	5WGSH95sMrU	1	0
16	IYlkHs19Vu4	0	0
16	92QtHe7NFAM	0	0
16	cawIUvLuvzw	3	0
16	qW2PtfGMC1c	3	0
16	aBOQRESjUZk	0	0
16	vtux-vgimtA	0	0
16	3uX8hsom_p4	0	0
16	dgwoOS1tTFI	0	0
16	zlFiWk5WFgk	0	0
16	LANAKJyaUX8	1	0
16	olaO3YcVf4I	0	0
16	vYMxOzxKYYo	0	0
16	ybLI4d5MiyY	4	0
16	krg_LZO988k	25	3
16	c-lYiBoBBV0	0	0
16	M7zDTa_tmN0	1	0
16	Tlgx3vwjRPs	9	0
16	Wd79Kyy4iAM	0	0
16	XprVaKCwcCU	0	0
16	5OHSm7kh2og	0	0
16	bTE3gFJzJrE	0	0
16	rAcguI4ZkX0	1	0
16	OIqSMYLxoQo	1	0
16	45l6oW-vdxs	6	0
16	llsLTuUhGm8	0	0
16	TofmKTHkAGE	0	0
16	qq1X8Sv1cs8	2	3
16	qq1X8Sv1cs8	0	0
16	LmvHUnZzNSo	0	0
16	8uc-GdmSWnQ	0	0
16	foC9g1nGgxs	0	0
16	el8akU_qSXQ	1	0
16	tgjc43QE7hE	0	0
16	OUWUeYwDYK8	0	0
16	7Mb_PFyqiOg	3	0
16	a9k5Lfjy4pk	1	0
16	IkysZAP2SgU	0	0
16	1YQzXIaDLsw	0	0
16	WF69sA0xvKY	1	0
16	tAiCj-HHV3g	2	1
16	1g1drZ1j-C0	0	0
16	e_dmBJNO_NU	0	1
16	e_dmBJNO_NU	0	0
16	p6p-UDMqjq0	8	0
16	deHaLW2rzbU	0	0
16	YIRZtGvq694	0	0
16	QiBqsvXVrX0	0	0
16	FSG7qFWeDco	4	1
16	HXFdobSnhCo	6	0
16	odjSpSiaKsA	0	0
16	ZWq4FYnr1YQ	3	0
16	NRtqflIbB38	0	0
16	cwuLL0NAiq4	0	0
16	_SEGZJSpA-Q	2	0
16	fQ5VPlFMdps	0	0
16	Bfy9vV7JY7E	3	1
16	Qmy2mCCPSxg	2	0
16	W2kOpom8Ruo	0	0
16	Im4ueHHlq6c	1	0
16	qZNxvnQv0h4	0	0
16	1g1drZ1j-C0	0	0
16	oujdyabj2Bs	0	0
16	-Iub4BcAF-g	1	0
16	9yoWGUUJl8g	0	0
16	gMZ0t3MhYvg	24	3
16	gMZ0t3MhYvg	1	0
16	QdR6xqntvas	1	0
16	muUJEayQp40	3	0
16	IHRezLWMJZM	1	0
16	6RMkIItmMNY	1	0
16	iTOqxI46-s0	2	0
16	VLvlbB4jzvY	2	0
16	nkZETVGkkIg	0	0
16	bZFqPZ51Ur8	0	0
16	wnFfpPput4s	1	2
16	wnFfpPput4s	1	0
16	a82x8MSLp6Q	0	0
16	-9irHNEENLU	0	0
16	0bZPpCBsgak	1	0
16	pRPbChqH5Hs	0	0
16	UMivhfKRslQ	0	0
16	xO2o9oa9wg4	0	0
16	jHuKdLu_--w	0	0
16	cGzx_bxvnEw	2	0
16	0_I6ccc3pPM	11	2
16	0_I6ccc3pPM	0	0
16	4oUJsL_vW0Y	0	0
16	M698FAs7UrA	0	0
16	n38Qxi7TVWo	1	0
16	QeJjyAPkFTA	2	0
16	b7o7mZA7MJk	0	0
16	ip2MpoJYi4E	0	0
16	KYF2P5_9FJA	0	0
16	dONXG3qAqpM	2	0
16	RqATb20dO34	2	0
16	8bLctKls6a0	1	0
16	Umn4PrLzEEA	0	0
16	17JTInTWhcU	0	0
16	tbu2_JVs6o0	1	0
16	eyzPoT-XwH8	0	0
16	1g1drZ1j-C0	0	0
16	y6kQMUbEZG0	0	0
16	LwqMWEnSk7Y	0	0
16	EgM3QFQFn58	0	0
16	1rqn0wL4VS8	0	0
16	1rqn0wL4VS8	0	0
16	yhDujizp9u0	0	0
16	yVKPoYLetb0	0	0
16	5gbv3KDJnV0	0	0
16	qG6WXtVKY1Y	1	0
16	RqACti6RIU0	0	0
16	_rs52auqcmE	1	0
16	bTE3gFJzJrE	1	0
16	aU094J23QqA	0	0
16	fFZsQUKorjs	0	0
16	RgRSW3JvSYo	0	0
16	Sv3xQ17G7sA	1	0
16	ufO86wlB7WY	0	0
16	UYdQ4P4cA1Y	0	0
16	aK4JygUzhYQ	0	0
16	x9_uArvkE78	0	0
16	8bLctKls6a0	0	0
16	caTQcCQndYI	0	0
16	0xFivsac1b8	0	0
16	aH359zgFi3w	0	0
16	MTeeXT18__8	1	3
16	MTeeXT18__8	1	0
16	PAPVU7FCOvI	0	0
16	_lbURqJKMk4	0	0
16	AXtTsW5B5V8	0	0
16	bN9g1YOkiuY	0	0
16	5nhAt9Pd-KA	0	0
16	39HLJ_y4Ins	0	0
16	LtmMoseWo40	1	0
16	deHaLW2rzbU	1	0
16	p66279AuF20	0	0
16	R0Tp7YG8O5g	0	0
16	MX4XUwMO6uA	1	1
16	zkgk0x3begQ	1	0
16	YcjhH4LUTR4	0	0
16	GpCqhSxknQ8	1	0
16	tsObLTAm_b4	0	0
16	Kj7tZqRBXQc	0	0
16	88Ft83XvkSY	0	0
16	NmLpZDug49Y	8	0
16	B22xGoloCAE	1	0
16	AD3zaNd5GkE	0	0
16	DLNJkKVhJZE	0	0
16	b6yDfg1y-fA	0	0
16	pgN-vvVVxMA	0	0
16	uAaxjufrDjM	0	0
16	cW7CdXdrWoI	0	0
16	xeqgKUixIiU	0	0
16	cnvlQRYw2cY	0	0
16	C8acxC3snzc	1	0
16	pGX5yLMQDeQ	0	0
16	zrFlQSYG7Jo	17	3
16	cW7CdXdrWoI	0	0
16	I0oeYsnaPtA	0	0
16	7fIo9uTVvfs	1	0
16	r3__athbZJU	0	0
16	LEE7Mz0OIis	1	0
16	rPBLV53o7Ok	0	0
16	uetfw5bUQbo	0	0
16	Vg85pinMAn8	1	0
16	CiUV_KUfDVk	0	0
16	ZqUo-7nWaUw	0	0
16	DjNiR-Hq5h8	1	0
16	-qrOVKShZWo	0	0
16	tr9HMHob-Xk	0	0
16	nwDuJ7NodXQ	0	0
16	UrkYB6_5CwU	0	0
16	VLvlbB4jzvY	1	0
16	NaHPCH-zCn0	0	0
16	Z3GnhH66DL8	0	0
16	DLNJkKVhJZE	0	0
16	uKo2dJAMBoU	0	0
16	u1ffWvVyXBo	2	0
16	V29dJ5UX0FQ	0	0
16	ZZKq7NFCKc0	0	0
16	URMz9f4P-4c	0	0
16	bp5o46I5gpk	0	0
16	jJfPRk8wnww	5	2
16	O41PY6Rspq4	0	0
16	gFzO-XfhOL8	0	0
16	P0lhvzu_5YI	1	0
16	phICICpPqsc	0	0
16	Fs6AFfl4ij0	0	0
16	yF71B57ifGs	0	0
16	hJUWpj6imlI	2	6
16	hJUWpj6imlI	1	0
16	hJUWpj6imlI	0	0
16	ZVJFS6TH5VY	2	0
16	R_WEPTzw_DU	1	0
16	dvFsiGxA3wM	5	0
16	NpLLswMUtV0	1	0
16	T45Gn7KEOR0	0	0
16	jWwFrsp0vVk	0	0
16	VCCxFJdDs_Q	2	0
16	vlImZjv9DQg	0	0
16	vS3su9kxtnw	0	0
16	7fFSupGfZME	0	0
16	rcJgfUbFFLQ	0	0
16	X1PekiOiVR0	0	0
16	LNt8VWB-1dg	6	0
16	goJPFt7OyLY	0	0
16	Croosu_XdF4	0	0
16	xTnKdpjEDCU	0	0
16	KyGiVGMVYd0	0	0
16	WwWPfW6VIeQ	0	0
16	s4_o9FO5AAg	0	0
16	-LqKw4w1dPI	1	1
16	Y-zqFfv43mo	0	0
16	SuweMnmiy28	0	0
16	dpsGGkjDV3w	1	0
16	8j-sniUhVCc	0	0
16	OUWUeYwDYK8	0	0
16	dXBPdEIfN7A	0	0
16	tn400xSVpjU	1	0
16	Y6E4Pz-aphk	0	0
16	7tZGulngtVo	0	0
16	eyzPoT-XwH8	1	0
16	kdXTxwhrSFI	0	0
16	0WNNQQPJ5H0	0	0
16	74wfxtBloAg	0	0
16	9QfFYAvNUMA	2	0
16	KQv8ZE50aOw	1	0
16	ORf3sUJ70r0	0	0
16	PqSjTEfMZiE	0	0
16	obykb-rCUxw	0	0
16	b0da0IjBwTU	0	0
16	39HLJ_y4Ins	2	0
16	DL3CHRMbVko	0	0
16	4akkUFa50hs	0	0
16	VIOfB7DzkLQ	1	1
16	LUFfBSdGG9I	0	0
16	Emg4cTubK0o	0	0
16	nKnDmvHcob0	2	0
16	KTF_5KyqD7g	1	0
16	h6LcB1gsqh0	2	0
16	6SDfsQCS4w4	2	0
16	XkMg5FMSnlM	0	0
16	equHN8hJEGE	1	0
16	8qaLg7G3i_8	0	0
16	6tq6tAiInbE	1	0
16	JcIHs0nnXsQ	1	0
16	om1OAoaIwpw	0	0
16	TdbTfrP9rAE	0	0
16	20WnRcU1YFQ	3	0
16	Z-iMVKJvYrg	0	0
16	RTqrOOwltcg	0	0
16	cVFMi2rlD9A	1	0
16	YYEHu7qoVXA	1	0
16	xLYcYknMwng	0	0
16	Cn1ShUnPPYY	0	0
16	VIOfB7DzkLQ	1	0
16	kdXTxwhrSFI	0	0
16	jhdUJLKNEfI	0	0
16	fPcaIW1RDJ0	0	0
16	YBOvgHTr3K4	0	0
16	EsA47jbFikY	0	0
16	eavktYXNEhs	1	0
16	NMCk4cVBr4I	0	0
16	dtwxfl51bac	0	0
16	Xdlo2HW5jwk	0	0
16	RrHv4NvuB6s	0	0
16	m6KZkDX1-Uk	0	0
16	6rDeWZhKCQY	1	0
16	bLfDO5bISW8	1	0
16	WzwwNxDhXBY	0	0
16	MkhYgbZPpM8	5	0
16	F08R5Ghe9uw	0	0
16	jpKG54cYBUE	0	0
16	YlxW0-Ynpqc	0	0
16	tgjc43QE7hE	0	0
16	6iNC4AeN95Y	1	0
16	aXh00JGBeWM	0	0
16	9eUma7P7y2o	11	1
16	kSgAqpaYqSA	3	0
16	f9M0kpGwGDE	0	0
16	4HhGg8vGS5k	0	0
16	WH829q83cr8	2	0
16	8Ig-FoKo15M	4	0
16	5nhAt9Pd-KA	0	0
16	wWs18n5Xo3c	0	0
16	4I0J2Ns0Vok	0	0
16	ASW0sAtSX9U	0	0
16	KncBorelU30	1	2
16	KncBorelU30	1	0
16	JmzsYn6FwJA	1	0
16	Var-cbS9uyg	0	0
16	oB90zUD86l0	0	0
16	E-CyVwUiNoE	0	0
16	o1tbsC1KxGk	0	0
16	zWSNIOWf0x4	0	0
16	jSqlPY0hrxc	0	0
16	zkgk0x3begQ	1	0
16	s80TK3wJlVw	0	0
16	UBoE5RaXikY	0	1
16	UBoE5RaXikY	0	0
16	EchEmSeSKBc	0	0
16	fg_qVD-mH2I	0	0
16	m6KZkDX1-Uk	1	0
16	lI2pevaPvfk	0	0
16	o-RLT4j8bMw	0	0
16	wsBoy6atAz0	0	0
16	SPcecz46r5Q	0	0
16	20WnRcU1YFQ	1	0
16	qm_0yAvXrsE	0	0
16	J8L8by-p-10	1	0
16	r2V4fl9HYyo	2	0
16	JPrrDnEvixA	0	0
16	wsAoz7xqyyQ	1	0
16	6EE6abbdOx0	0	0
