display_id	num_comms
ep5PDBeLTE8	0.0
uWcXOIA0NF8	0.0
uHYuNluW1RU	0.0
V6bnKKyLIwY	0.0
xuY1TZMNlo8	0.0
GXBm9qCyT8E	0.0
xHHwmaQYhxw	0.0
qwTNjtevhTg	4.0
oaDr2_fp3OQ	0.0
er93tXKZW-A	0.0
3_-VjQ44Q9I	0.0
gmw9s3mETsQ	0.0
WawUW0hjtcw	2.0
tb-OzTef4Wc	0.0
yl8osNvZ55U	0.0
dhSmtg1raso	0.0
lPqv4GWbNi0	144.0
q4ZquORepvA	0.0
mTYeBfIG5C8	1.0
mAv341YuIUQ	0.0
1AEJcRT9hnw	0.0
JOdILXZKC30	3.0
yCzC80F9Vi0	0.0
TUqln7Hz2xg	0.0
0o2M2ZebIqs	0.0
VPqJmODeZyk	28.0
xLYGF-aCEHk	0.0
svdFSHxbCGk	1.0
uaJZO1eI5Fg	2.0
AZYQoT09-7U	0.0
6Ya-RbPMUio	0.0
TqzfdwSZdRc	0.0
C-dn3p-ZTrM	0.0
feQF15PL0j0	2.0
r7IZOiz8fow	0.0
08KF6pb9GB4	3.0
KUIqcnhONI4	0.0
Qfy9ip2Wlic	0.0
KvGlW3-4N90	2.0
_g7QRjJfqTY	0.0
9lde8BfpaMc	0.0
DTvKDQBGbZY	0.0
6I5BvefN3M8	0.0
D5WZLH-Z8E0	0.0
x1ldAc0mmcU	0.0
btuuD2el948	0.0
WC5mkXDIxow	0.0
m4YMYBfjR1E	0.0
qNtWV02vW8s	0.0
jCaqrZ8gSkY	0.0
cVnD47k9iVQ	0.0
VoqV6rb_Fqw	0.0
vzGE1vhKFUI	0.0
PKk4m4ayicc	222.0
PNwb2kFy0l0	0.0
G3fId3lnP9A	0.0
xMGnGGXQ8Cc	0.0
AkkZRv9U-LM	0.0
pPoVYMqeXV4	5.0
C3aiUrYXw2w	0.0
S7Zt0F0KWPc	0.0
Xfb5g0uu2cs	3.0
XS73vkLbdiQ	0.0
VYpH2JXPXcg	0.0
tC1Q9r1mA84	0.0
HcnqHg1stws	0.0
TCCmv7nrZZQ	1.0
wQ2qVBxdeNc	0.0
OP_njme3T84	0.0
ICDdcot86Qw	3.0
GL8FPrww0Ko	10.0
urvhabPU-i4	0.0
965N9GYa3yc	0.0
98_6igPOtss	0.0
G2r-aXWrgSk	0.0
WqcTg4748O8	0.0
HLMRhpnZ3Mo	0.0
ZRw4I-0u408	0.0
QlzQ1aQXfsw	1.0
JpKqaf69UE8	0.0
Bm_oMzJClos	0.0
3sSO2eQGU4s	0.0
owRTojdgvko	0.0
evnxtBrBY0s	0.0
reNuF9Noua0	10.0
GBnNS4Faco0	0.0
N0rd4WFicYI	0.0
3HqP-WSSFKs	2.0
a5R7TvCPdUY	0.0
3yzyPxt7Vj8	0.0
IluOSfc8D88	0.0
YKIQQp1Byd4	0.0
bj7iyQGE1oI	0.0
1-MmJAqA3r8	0.0
9UQ9Pkh4oKM	0.0
XNxnrdC13IQ	0.0
-4K_EcN-JNU	1.0
Dl1luXz3WuM	0.0
WOORFI0JU5A	0.0
_jestf554aQ	0.0
rt_RMRsN20c	0.0
6AHRqJKjYWw	0.0
I5KvcayL1pE	0.0
zgagSDbB-TM	0.0
_HAXtWnYGVQ	0.0
uSFBuhmGjVM	0.0
HK7VOz9w3h8	0.0
slAMqDvIxFE	0.0
Bv7mQc-gbsY	0.0
N7hoC8BBPJQ	1.0
zemgu2Q4Yd4	0.0
B9FuMg-JcMk	2.0
82CvKwEDCDs	1.0
5vCqQVVLJCM	0.0
tRhF1reIpmk	1.0
uZjuisBAi4I	0.0
hZMBSB9M_o0	96.0
iQcvs_Zm1yA	1.0
fq5MW2UjqNU	0.0
47BmJNsgUok	0.0
K4VWJfZatu4	0.0
dVY-k8tpzRI	0.0
m-hzZyUyBrs	0.0
lNqsV0dpZTI	3.0
ikPgqOPXiAw	140.0
yb5LESq8PWo	0.0
qc3EGWgLp6A	0.0
lfLAyhOow08	0.0
LZPh8ky-RP8	1.0
6LvO-iX4FLw	0.0
FVjPZtFvQ78	0.0
zeUhmCqwKcQ	0.0
r0WNt7ocl08	0.0
YUoXWilQcB4	0.0
ztT0SeQ28Eg	0.0
O2TGCiUb01Y	1.0
j1plTifI4i4	4.0
1Gvhx_KzSf0	0.0
qLI_qC5B-GA	1.0
VZ6_wQxKVSI	63.0
0CsvKzQNd7g	0.0
lepXEdv1Udc	3.0
3ISusTJ6G4g	0.0
aCfUL7sj1Tg	0.0
AeATs6lXY04	0.0
qoeVEXl6aF4	0.0
KJW2Y6YKdNA	1.0
P3-lOwize-g	0.0
TTsJdgGqIM8	0.0
6zwsojGIQ-I	0.0
V3pMCXpiXOA	1.0
4mGbvitMnjw	0.0
IzIZlwayOR8	0.0
L5xkzI052oQ	1.0
JaQtlEqpmFc	0.0
3Z6Mxpqtj8g	0.0
-XoMgfBGP_g	0.0
TS76JL_3hf8	0.0
qxoZVzOCip0	0.0
6vkKKTFj_u8	1.0
w2Gq_JqY5JA	0.0
T8zHka4w-uw	32.0
rmvGJEJrXgo	0.0
5avT4oeKpeA	0.0
88kCb7maxoE	0.0
5pSYj8e8cJ8	0.0
E9LyD1IAw4c	0.0
_2aPsvoeb6k	0.0
GKAF9GwtYWs	0.0
NnOloZABPek	0.0
n-fnVVAld3c	0.0
dkMtZ92oEuU	0.0
Ux0IXJIF3bE	0.0
newuIzcqyBo	1.0
l7aQJe3Xq1c	0.0
Hzwl5GzA5ZQ	0.0
N6dNkPzTIdI	0.0
pB5FMB1_YZo	0.0
L6D2XYjOLmI	0.0
ZDKI_IvCj5k	0.0
mAcFuj0bxkQ	1.0
FWg9b-C1l3g	0.0
7c1H1hS6uAo	0.0
jbVd1BfhGwk	0.0
X0hmYAp_3pk	0.0
UIUk9_bHOa8	0.0
fI9fOyNGAg4	0.0
rEeJnugWWs0	0.0
ySTuh__GGmI	0.0
TEHGeaRPT6U	0.0
1HBgcVZkDSU	0.0
BW830ASYGbg	0.0
hiw4cjdZy1I	0.0
gXapK0S75R0	2.0
7TFUlF5zgZM	0.0
2CQiKfLzu7o	4.0
oQGePQSrDD8	1.0
KuW5Dg6zZH8	1.0
x-Jy920QdRk	0.0
ONQaBq4sVxc	0.0
i1K-V9KVHRg	0.0
H-MMJ7U6vDM	3.0
2l8_xWBzOTM	0.0
I9Te-sbuUqc	0.0
VrymJjIan1A	1.0
FBMFyZPrEFA	1.0
s8eHvaV8b1s	1.0
LuBFkOusIvo	0.0
wkJtfJWlucw	0.0
tyWKjPNCu_k	1.0
F8NZIdWRHWw	0.0
YEl4q1fDOWA	0.0
d23pqoa600I	0.0
09n9MtJioKI	0.0
bNo51MsmNDQ	0.0
IX7ALE_PDoo	2.0
De4vBc_ajDY	0.0
FBjs0ok3yYE	0.0
KDvALm_nFm8	0.0
p0_QuM-S5w0	0.0
gE6N26o4txw	0.0
zHS84QlDEko	0.0
N50kw8Dz6Ys	0.0
15LcejAUxRs	0.0
SR7fNXC3fcA	0.0
9-34ajgNGpg	0.0
CpOOgA6ZgoM	0.0
4OQ21x_k9UY	0.0
_mdmrCWHZXg	1.0
ewxFg2rhu08	0.0
jhJYmgSl2dU	0.0
i-4r2ANSHIk	0.0
aqr_AtahOf8	0.0
DemCL3FBze0	0.0
gqjyZ8a7ZPk	0.0
mDo_NbNhlp0	1.0
iPASvvnR6vA	0.0
M-UdLvdo3cA	0.0
OzbfwdXv2UA	0.0
Wmjv-oTnFXc	0.0
wMVLAnM9Rfk	0.0
qbrnydTyqho	0.0
ePpyxoe2tIg	1.0
Zz-tQ8oxqrc	0.0
Jzmve7ZRKwk	5.0
HSzaMD_oxFs	0.0
7pSgetZgvRw	0.0
6QsJDX7Zm2s	2.0
blkw4GCWorA	0.0
iBZB5iRIam0	0.0
Bntlia4D8T8	0.0
GCe3Lc9lg98	3.0
2CkTC4iLWqk	0.0
CjAckWKBTOs	0.0
5IkRGhuMYW0	0.0
rFWHwdBYjJ4	1.0
wkF3hRHWMsQ	1.0
zvJEAOuvaqU	0.0
N7WeIxG7DIQ	0.0
B4jKsXxmYZ8	0.0
axWG9YFgVr8	0.0
avSfQeJD54s	0.0
YlqgJ7_BJVI	1.0
mwqZsqVL-c0	0.0
tLo0UPP6V48	1.0
xknwvzVuXkM	0.0
35ZtYDdLf4Y	0.0
3iLPk8CoQ7A	0.0
siY2Icb1OqE	0.0
U17M83RIaIk	0.0
_tiOf3pF-F4	0.0
0qTupE1wqT4	0.0
Ww_WGVnhSzY	2.0
r33aOkFJc_Y	1.0
TCEW8JwfTaI	1.0
tJjA0VBLvHg	0.0
rsiALvNx3sA	0.0
8l5jp6AwHSE	16.0
SeCdyP2Yul0	0.0
LKZU1U0ob6c	0.0
2QNWEG2Poj4	0.0
mp9gt45aHxY	547.0
wRbjOBAHaqU	0.0
-cbGsf_YskQ	0.0
79_JSwGdqtg	1.0
p5NZlKPzKjE	0.0
6d2SVKWVXCo	0.0
8-nkimTGPhc	1.0
yoE9NArMZ-g	0.0
wfkgUrwn3Sc	0.0
b__ptrmrORE	0.0
hn2zYwqSINY	93.0
z3f9-mlXB40	0.0
Z0fQdf1K-VM	0.0
V653MNQchH0	0.0
TyHLY_K37Zs	0.0
q-fxtONI48c	1.0
V4TseF5Vclg	0.0
nE7s5BAYqxQ	0.0
YP79pD0DYHo	0.0
zcDqdiZutJ4	0.0
fj0vfwjVqmE	0.0
_R4Z-yYLmiI	1.0
crpOV81se9Q	2.0
RsK6hjjqmSw	0.0
niBYNNmUodI	0.0
26JNyOiiyTI	0.0
vZGMJl1p1fI	1.0
tJln8eKpIvc	0.0
NQ2-YiuBmcI	0.0
pECY5Q-211M	0.0
IPI6C1HGCv8	0.0
G7PUKRk-8GU	0.0
F-TEyLQphEo	0.0
ynkF-s7PUq0	0.0
Q-0-HcH4sC4	0.0
aS92nOtevgg	11.0
no440gNBY2Y	0.0
hej9-cZxnyg	0.0
I8OC215eaRE	0.0
Y8pA__vuzTA	0.0
5vO8az8pwOo	0.0
3GD2K3TsHRM	0.0
JqDru2FJpU8	0.0
96gryabPsxA	0.0
15_IwY8EMeg	0.0
JK76Pgjfaj4	0.0
A0mKIdlb4b8	0.0
zDgTvAVtNvs	0.0
WkX4ZcOD8QQ	0.0
8F3c8KkTNGg	0.0
Xj6DR74QsAQ	0.0
a96BkpSKEzU	0.0
y4kkn7GutB0	0.0
ERrRWHNUsio	0.0
QcIo8sR6Oao	0.0
Q0gyTZNXk9w	1.0
9zLo5HZVlH8	1.0
iiLONAmLUCk	0.0
hvaPFaUBIJk	0.0
5jVmbRsgnqQ	0.0
pOMXvqU4m1Q	0.0
O51UQvGkoN4	0.0
nrtVYQkaNos	0.0
u4yB8L0-6eA	0.0
UqFbjYHUm4Q	0.0
ENSnKZuIVMY	1.0
hT_IA1xSJvU	0.0
PjmT4z70wSk	0.0
S0TKVhZF3wk	1.0
InDt_yUBf1g	1.0
1wrG7LlzgLY	2.0
X1_fXK8aINE	6.0
GH_EckNhY7M	1.0
aTLR-I_AliE	0.0
1hh64WvC3-s	0.0
gj7ywREdLPM	0.0
vygV_HIpTlo	0.0
WubvxTP2HPQ	20.0
y0RXIbdb1A0	0.0
iZQqbWNpqK4	0.0
au-rOZb7C-w	1.0
W7K9QhOwRV0	1.0
ogrAjyZgaL0	0.0
yiY8DK3IgtU	1.0
_8_SHI5wZms	1.0
8oYI3bv4Dkw	2.0
PyM61ObBs_w	2.0
6aZBySuEbeY	1.0
xANkR65XJx4	0.0
iDwF1WJWaJk	3.0
bLlVScS1j5M	2.0
2Weo27MKZ38	1.0
PQPytliS-QA	2.0
wAJrg1Gr27k	1.0
Bt4xTIVchlg	1.0
phd_xtd2F8k	0.0
Fbtm4MTE4x4	1.0
UTZLSHaE4Sw	60.0
D3V_nDrzWu0	1.0
CXTR30_ZtP4	1.0
OAvqhvkaRy8	1.0
6JqJugxgeG0	1.0
5M9Oyhfh-uM	1.0
2w-r-mjf-_w	1.0
EBCBcfD70zY	2.0
8BiAy_wovwU	2.0
MJjjiZ-FFbk	2.0
Pj6ggxFEY-8	1.0
9FG6TyXiVRA	1.0
NdUP7XnFv9M	0.0
ldyp6rEgkoI	1.0
8-IwH_h4hIc	1.0
WaJeviogw7c	0.0
A2aBFrZeZLA	0.0
TyHZsZ2b7ns	1.0
6JzOSP9JElQ	0.0
eKn7Xganjkg	0.0
g37SEbZJVE4	0.0
j8-8uFyx6FU	1.0
NYtef_8SGvY	0.0
nhuU6HAvbN8	0.0
3TB16V9FHb8	1.0
5ic4O96sSLA	0.0
2TMhHODorf8	0.0
kmmpmtNrJu0	0.0
ffP6lqq8L5k	13.0
rywBdx5swXE	0.0
sHqiqLhe7t4	2.0
o410K8jVXm4	0.0
4t-loEBOgPU	0.0
8oTMsLk6F90	0.0
z7CBIH6jd54	0.0
ORZOggQH81A	0.0
hpqIG8N9O5E	0.0
CnoQAPzJjJo	3.0
EeXJsu8fU-A	1.0
vKU26lqtqcQ	0.0
47qyMe6evhk	1.0
Gf96ORlfayw	1.0
q0JfyuofTAo	0.0
W3cifyPmzPM	0.0
PSeiDl07nJM	1.0
X3SGOtpHaYY	0.0
skvcFocd7bY	0.0
59RxeCpzq_c	0.0
p2afRyECM38	0.0
HFzMgMYYGqM	0.0
0PusOweDaNo	0.0
lljnCikd0is	1.0
Tl3NKZ1PwNE	0.0
0BXbA2mYUgQ	0.0
pd-MwsTu2Jo	0.0
UrOqGDBmm_8	0.0
4axPZxlXRaU	1.0
2aMNQu8_rrM	0.0
QivCa0j_0jA	0.0
k9ZgN4DuB_s	0.0
Tn3p-Oj7fTo	0.0
d9iL9PSYrxg	1.0
67FaDB15lns	0.0
y_dL5zXpEOU	1.0
sG_DzNbd3mo	0.0
Q9xkNiyHVgQ	0.0
AgfEqvMtvKg	0.0
SNXqcxJua30	1.0
X3lGzEcC5oE	0.0
cvrT_anqyPI	1.0
J9b2tuomSkY	0.0
Jjoi5vBOLhc	0.0
6CPwX7kWvD8	1.0
qM29hvjoFG8	0.0
sdzBc1OuPcM	0.0
T_soRgIzbnY	0.0
rNHuCHzdXec	0.0
BHxjevW4w6w	0.0
f1K5na9Hzj4	0.0
3JwlCv6Qw4A	1.0
cSHpcXzCg_I	0.0
j-tysIL1BkU	0.0
0OGhpgxWZPI	0.0
NuXAE0botdc	0.0
n3nMoClcSeQ	0.0
sb4MdZHQjMA	0.0
Al5AduRuTSo	0.0
Ww5T8FbPMMw	1.0
6wLRGZLZLXQ	0.0
sJ4Pmrvuvq8	0.0
29dpl9ZfPuI	0.0
p1pSTtxB0vo	0.0
bJQk1px-MwY	1.0
_K6KLZUzE_k	0.0
kLqOkfiSXNE	2.0
LGeHoJeAags	0.0
IorZmcvi5BM	0.0
-2whQQtJZYA	1.0
3hLFMnVIYuw	1.0
aRiEJARt-T0	2.0
kGmZRU_I8NU	0.0
Ou-M97gxTRU	0.0
Gip-boxfZrA	0.0
VKRAc20bPsc	0.0
EUgo2t7xpJg	0.0
ANsEv4jr9FE	1.0
wql25NpP6ak	0.0
OxuUHixfJTA	0.0
eUqz38kAYZk	0.0
_TkjBaoJJ3k	0.0
zgBtSpdnyn8	1.0
IH3L3-mOJ40	0.0
wfUKX_epjLs	0.0
NQCKq0lXXpI	0.0
5dwemT6bTVw	0.0
rMzyniT5j18	0.0
XbQ2tjrTlvM	0.0
_t9pPER5UCM	0.0
fc4QaF79_rE	0.0
0PeqJu3Oz84	0.0
WyutaSjNFko	0.0
r3vzlz7ljeo	0.0
AKa9SimH1Rc	0.0
AMLBnBjvVhg	0.0
Wv7HCOL6mH8	0.0
xUDXhXhkUnM	0.0
asruqbga3yg	0.0
pMGAhsD6WhE	0.0
k_PrWeN5iQc	0.0
wcX2DEc2B1c	0.0
1K1lBqnpSas	1.0
Go9GDA8RnKo	0.0
YNqj-1AqIpE	0.0
uN4bZ38nicA	1.0
IrbCJtDvJZI	1.0
Sea3uVXowwI	0.0
5OTda22LKoE	0.0
-W8dUdAKDJk	0.0
RBaYrnIj9Z4	77.0
ziFa9itxWHQ	0.0
bRn17mHm1wA	0.0
QUJTXG1o9HQ	0.0
RVHO27JCF8E	0.0
3eGB9VL30MI	1.0
xcbburHJf5A	0.0
uwLlByDlSkQ	1.0
-H9djLrGRTk	0.0
_TujlMyECCg	0.0
hhd_vRjXsHc	0.0
emki9hp9fvc	0.0
kFRuauT0u_w	0.0
XqjQ0lw72ss	0.0
Ssa50UIEXzA	2.0
hqUcyAPbaEY	0.0
gJt07LIzncY	0.0
EKrQyCk4dLk	14.0
nUt6gB05QaM	0.0
bL4HujUZlso	0.0
Dmj9Htro8lU	0.0
Dz_j3fCatnc	1.0
6baHTrkoxS4	0.0
eKvOMV8BgeI	0.0
eW5FZKMlZ1I	0.0
rm4krBDz9Hk	0.0
MBD1dbo775o	0.0
GJdcIm7CODU	0.0
x7KCtwmsN5U	0.0
wt9_j6jDJmI	0.0
bFS5O7ak3Bk	1.0
qXVvO2MmgSY	0.0
iSOoVdW0D0k	0.0
AgpZFxXn9dE	4.0
Yn5iHdAqtLM	0.0
TTVcNVtelEg	0.0
hj1sT4fenSc	0.0
mHfQGAW4pWQ	0.0
g0fJE_wn3ps	0.0
df6JZfNJeVM	2.0
zsqdtiErgJg	0.0
jNvV0_es1hU	0.0
yWNgPL9H3bE	0.0
EqopXKCHruA	0.0
EhZViSo3uP4	0.0
QGgz2FnLM70	0.0
r8WWblRrfn8	0.0
LR-TdkHaFEo	0.0
9zgts3mh5OM	0.0
oLjX6JF--R0	0.0
-qLmMrvl608	0.0
iRybnOv5p1g	0.0
GXz9yOs7p54	0.0
Y8dev-iv_Ow	0.0
pv0mRO9V-EM	0.0
fkqEKy4knH4	0.0
lcVG2uCWVtE	0.0
d7NQbTbl9fY	0.0
fPRwAU45bVk	0.0
84egmf1TWJE	0.0
W_VzVcb-GDU	0.0
ruCYGZeGTfQ	0.0
wIVyRqFT40w	0.0
cWldhxPaZG4	0.0
GXIpLtz7U18	0.0
xTDZgTPgRrY	0.0
I26PhXaTsTM	0.0
1PrNcmc907c	0.0
-9iu2bzjuF8	1.0
j1hI757COW0	0.0
iWQ9XeA3Qxk	0.0
riCS2_1KNkw	0.0
vltfDInKZfM	0.0
9_BrWtX_Xds	1.0
qLGFgiZL2R4	0.0
s04wjcvhy8s	0.0
J9OkcTTYl-0	0.0
uBYVg3tl80E	0.0
-WXUxObeeMk	1.0
ViLKwgZkGsI	0.0
isEEyi9v-pI	0.0
W1yybVDDUu8	0.0
smOxbKOnabk	1.0
WiSo9z101Ek	0.0
wq3M0vaf0wk	0.0
_aUlW5SceZ0	0.0
IKWGfFGP1Hc	0.0
9oRMhL-rf4I	0.0
judrhwfw5gY	0.0
NSWR4o4ZuIw	0.0
f0JBzkkSYqk	1.0
P-29q-hVG9Y	0.0
R3V2z3oOFdw	0.0
JV1He35w6T0	0.0
sWOlHjl6-ZI	0.0
GqKLtN-JyeY	0.0
El_Yhu3J6Rw	0.0
Yxq6GG9FzFw	0.0
YS7DeXqcAr8	0.0
ZOGivE9fP_Y	0.0
qKGdg-tRUh8	0.0
vKH05-IhZe0	1.0
T-1MIcWWPOM	0.0
eVa71HU_3TU	3.0
Z_AUxUSN6V4	0.0
Q-BxW4PCJNE	0.0
6zKKAtS6hHc	0.0
lfEJ7KSdmzU	0.0
AliaxZPp2-0	0.0
uDj8wWZcfz0	0.0
f3zGyu4CYpQ	0.0
m9MMSUCXRow	0.0
EUFVPwIru3w	0.0
sxaVxyi2ZbI	0.0
Ssev4i1LgpE	0.0
j7Dyg-Y0UDk	0.0
NA2U5UcE6mE	1.0
EvjQyfNlVWk	1.0
928FHv_VywI	0.0
dwGAyWav5Rc	1.0
Xz_vKCYDtig	0.0
b2XGSd3gEAY	1.0
LjrTU9NS7-s	0.0
S90RKDFF7b0	0.0
PSTAl2kK_Xk	1.0
HV8LDzlwOis	0.0
SzON9xr52wA	0.0
oZ_TWIjtap0	0.0
8NVPNWHIorw	0.0
CPTQbMpgh0g	1.0
_FLMAoVBDA0	2.0
q2j3ioL4DPY	0.0
3twK-IPY5X0	0.0
y_4cWN3Cne0	1.0
HBU3NC5itRo	2.0
6TJq_jgNCH8	2.0
PpGiayyzQNY	1.0
qlvsCyZVe-Q	0.0
_6bIS8-jlBg	0.0
H4OKn8doEiM	0.0
dHnWNoh9J8E	0.0
8Ka33wRkRDw	0.0
6nrpDbE_FLI	2.0
76nHYQ6Qmsc	0.0
w0rKXSNMcIQ	0.0
f2zEkhjlToY	0.0
q5jYf6xs0vE	1.0
1jV3jIvVtis	0.0
dJTf7bnfdOU	0.0
GrClsouqDjM	0.0
CKVUO7gcOyA	0.0
Eo4J7PMUheM	0.0
n0i5EeHsLWE	0.0
LxuCP9thr1E	1.0
_uNEmTYbpHI	2.0
3MZlaO2TdhQ	1.0
sTBRj-CrvUY	1.0
cLtd5rHt5Ks	1.0
aDcj0luYVso	1.0
ZA7SIaTxAQM	1.0
dQMLx1drX0M	0.0
z6m9ekC0qWw	1.0
Rjt-Ypv_OE8	7.0
86YiDP9ucMQ	0.0
EnK_ikK8YGY	0.0
c0kTmiX278c	2.0
n_a9Wqjta50	0.0
6x6lbCtgjEE	1.0
Bm4rzQ66jkk	0.0
ZCn3JLqaiWg	1.0
ROrH-bNCO5s	11.0
mTyjBvifi7U	0.0
hjsiURlPd7w	0.0
ASIAFhEG44w	2.0
fon_avJgrsM	0.0
j_oYHsImcWM	2.0
ZWn8cnIJbCM	0.0
PGIPd6dS8Wk	1.0
CUmXgBsA7U8	0.0
LNR9Zo9mlaE	0.0
CuDbOBzhO-g	1.0
J46EqZZyIBk	0.0
Kbf3me-WAqM	0.0
7-QtDRY8rqc	1.0
0Ae_TL6og-k	0.0
2AyBg3zsjD8	0.0
2tWIGNWIrWQ	1.0
nha1xB0vnkg	4.0
flFdcLQi2fc	0.0
lPvPCinlbWc	9.0
ClgT8oJlOWU	0.0
xrwyomu7eVE	0.0
ysQh0-TS5NQ	0.0
LofruNyEL-U	0.0
I0gqvG2bnds	0.0
EhePSHQR-Rw	0.0
kRdINICcP2s	0.0
mts7IeiwRVA	0.0
4XOqc3rxbDo	1.0
RVsX9aJWozw	0.0
YPQt3fEaPtg	0.0
JroXtkHkgjI	0.0
o2LnjmvMCrM	2.0
TkrLi4NmLzU	0.0
bD5ID8ojlZ4	1.0
YyzbihVcOMI	0.0
gnMPjlQCV30	0.0
Vmud8pIzU1M	0.0
-aagcilOiko	0.0
gIZJdpRfznE	2.0
tE3HYkCSPdI	0.0
qdErXZCiopo	1.0
IoK22F5HXlg	0.0
d7q0oi8Kvlo	1.0
qgffdu-3JNo	1.0
6iGwjonjdcI	1.0
2adOg0Gd35g	0.0
2_b_bBytMiY	0.0
5ZDU3bZoEnE	0.0
jInS-z57NyQ	0.0
8JXqrgbcd6U	1.0
gbMvz8pI95s	0.0
1yiL8OSDu4g	1.0
2dD-5qbtZDU	20.0
-PozkFPfjNQ	1.0
GibQYZmjLig	0.0
9R5yB6kh-j0	1.0
hJV09EPWBFk	0.0
cKd4eXoTl_c	1.0
bUiaG4ka9rk	0.0
NrWwNQAceYs	0.0
XZWhr23fsQs	1.0
BHZJc7nhWUY	1.0
A6fzH1S2ppU	1.0
B2BPXq_ofIk	1.0
XtmYFvpG9ys	0.0
ADG1Rk0bveo	0.0
0z0DxzqpyFs	0.0
_thSD0SOQfc	49.0
taKcIYmZAeo	0.0
Wqw6t4EjArw	2.0
WH3iiRfgDus	0.0
