channel	category	datetime	views	delta_views	subs	delta_subs	videos	delta_videos	activity
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-06-26 01:00:00	18727104.759259254	70267.92175925897	8715.527777777777	41.756944444443434	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-07-03 01:00:00	18808226.151041668	81121.39178241044	8748.208333333334	32.680555555556566	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-07-10 01:00:00	18867387.526041668	59161.375	8783.208333333334	35.0	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-07-17 01:00:00	18932907.67129629	65520.14525462688	8812.166666666666	28.95833333333212	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-07-24 01:00:00	19000843.7125	67936.04120370372	8855.120833333332	42.9541666666664	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-07-31 01:00:00	19069328.14583333	68484.43333333357	8907.145833333334	52.02500000000146	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-08-07 01:00:00	19135057.445833333	65729.30000000075	8948.445833333333	41.29999999999927	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-08-14 01:00:00	19193480.75462963	58423.308796297766	8985.208333333334	36.76250000000073	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-08-21 01:00:00	19258243.92129629	64763.16666666418	9018.180555555555	32.97222222222081	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-08-28 01:00:00	19332086.390625	73842.46932870522	9050.184895833334	32.00434027777919	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-09-04 01:00:00	19389545.015625	57458.625	9091.747395833334	41.5625	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-09-11 01:00:00	19447003.640625	57458.625	9133.309895833334	41.5625	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-09-18 01:00:00	19508799.564393934	61795.92376893759	9170.306818181818	36.99692234848408	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-09-25 01:00:00	19569319.28703704	60519.722643099725	9207.11574074074	36.80892255892286	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-10-02 01:00:00	19625027.3625	55708.075462963425	9245.191666666668	38.07592592592664	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-10-09 01:00:00	19673808.2625	48780.89999999852	9277.391666666666	32.19999999999891	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-10-16 01:00:00	19728705.820833333	54897.55833333358	9315.25	37.858333333333576	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-10-23 01:00:00	19791056.635944694	62350.815111368895	9357.79723502304	42.54723502304114	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-10-30 00:00:00	19870430.829493087	79374.19354838505	9403.47465437788	45.677419354839	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-11-06 00:00:00	19931813.75	61382.920506913215	9431.75	28.275345622119858	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-11-13 00:00:00	20003409.375	71595.625	9458.375	26.625	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-11-20 00:00:00	20069794.5	66385.125	9484.5	26.125	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-11-27 00:00:00	20129680.90909091	59886.409090910114	9516.727272727272	32.227272727272066	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-12-04 00:00:00	20191397.363636363	61716.454545453176	9558.09090909091	41.36363636363785	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-12-11 00:00:00	20248405.33333333	57007.9696969688	9598.0	39.90909090909008	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-12-18 00:00:00	20305817.444444444	57412.111111111924	9637.222222222224	39.22222222222263	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-12-25 00:00:00	20363231.666666668	57414.22222222388	9678.555555555555	41.33333333333212	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-01-01 00:00:00	20418422.0	55190.33333333209	9726.0	47.444444444445246	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-01-08 00:00:00	20473295.58333333	54873.58333333209	9755.166666666666	29.16666666666606	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-01-15 00:00:00	20531392.111111112	58096.527777779855	9786.666666666666	31.5	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-01-22 00:00:00	20597546.0	66153.88888888806	9824.0	37.33333333333393	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-01-29 00:00:00	20668951.25	71405.25	9866.875	42.875	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-02-05 00:00:00	20747166.666666668	78215.41666666791	9917.666666666666	50.79166666666606	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-02-12 00:00:00	20824714.0	77547.33333333209	9972.0	54.33333333333394	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-02-19 00:00:00	20902877.6	78163.60000000149	10020.8	48.79999999999927	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-02-26 00:00:00	20983666.0	80788.39999999851	10060.0	39.20000000000073	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-03-05 00:00:00	21062375.4	78709.39999999851	10111.1	51.10000000000037	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-03-12 00:00:00	21142977.454545453	80602.05454545468	10170.09090909091	58.99090909090955	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-03-19 00:00:00	21224999.0	82021.54545454681	10235.0	64.90909090909008	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-03-26 01:00:00	21306909.16411683	81910.16411682963	10295.05006954103	60.050069541030105	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-04-02 01:00:00	21388819.32823366	81910.16411682963	10355.100139082058	60.05006954102828	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-04-09 01:00:00	21470729.492350485	81910.16411682591	10415.150208623088	60.050069541030105	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-04-16 01:00:00	21552639.656467315	81910.16411682963	10475.200278164117	60.05006954102828	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-04-23 01:00:00	21635705.444444444	83065.78797712924	10542.836805555555	67.636527391438	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-04-30 01:00:00	21719206.65625	83501.21180555597	10613.348958333334	70.51215277777919	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-05-07 01:00:00	21800460.90625	81254.25	10671.973958333334	58.625	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-05-14 01:00:00	21881951.193181816	81490.28693181649	10738.219696969696	66.24573863636215	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-05-21 01:00:00	21962159.609375	80208.41619318351	10804.119791666666	65.90009469696997	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-05-28 01:00:00	22039044.166666668	76884.55729166791	10866.791666666666	62.671875	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-06-04 01:00:00	22115243.366666667	76199.19999999925	10932.591666666667	65.80000000000109	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-06-11 01:00:00	22192172.47395833	76929.10729166493	11003.307291666664	70.71562499999891	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-06-18 01:00:00	22265191.97083333	73019.49687500298	11065.929166666667	62.62187500000073	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-06-25 01:00:00	22334929.990740746	69738.01990740746	11122.606481481482	56.677314814814956	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-07-02 01:00:00	22403453.76851852	68523.77777777612	11187.162037037036	64.55555555555475	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-07-09 01:00:00	22472891.91287879	69438.14436027035	11248.727272727272	61.56523569023557	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-07-16 01:00:00	22543159.91145833	70267.99857954307	11313.182291666664	64.455018939394	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-07-23 01:00:00	22615406.16666667	72246.25520833582	11386.770833333336	73.58854166666787	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-07-30 01:00:00	22689454.966666665	74048.79999999702	11465.870833333332	79.09999999999854	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-08-06 01:00:00	22764697.25520833	75242.28854166716	11537.15625	71.28541666666752	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-08-13 01:00:00	22836688.33333333	71991.078125	11598.333333333336	61.17708333333394	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-08-20 01:00:00	22909972.77192983	73284.43859649077	11657.214912280702	58.881578947368325	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-08-27 01:00:00	22988478.87719298	78506.10526315868	11719.84649122807	62.631578947368325	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-09-03 01:00:00	23066984.98245614	78506.10526315868	11782.478070175439	62.631578947368325	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-09-10 01:00:00	23145491.0877193	78506.10526315868	11845.109649122807	62.631578947368325	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-09-17 01:00:00	23223997.19298245	78506.10526315868	11907.741228070176	62.631578947368325	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-09-24 01:00:00	23302466.984375	78469.79139254242	11970.317708333336	62.576480263158366	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-10-01 01:00:00	23374872.359375	72405.375	12023.692708333336	53.375	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-10-08 01:00:00	23451463.03030303	76590.6709280312	12078.784090909092	55.09138257575614	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-10-15 01:00:00	23530551.38425925	79088.35395622626	12135.013888888889	56.22979797979861	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-10-22 01:00:00	23614065.43005181	83514.0457925573	12193.362694300518	58.348805411629655	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-10-29 00:00:00	23692929.678756475	78864.24870466067	12254.295336787563	60.9326424870469	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-11-05 00:00:00	23773038.5	80108.82124352455	12311.0	56.70466321243475	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-11-12 00:00:00	23851293.222222224	78254.72222222388	12365.888888888889	54.88888888888869	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-11-19 00:00:00	23930239.625	78946.40277777612	12418.375	52.48611111111131	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-11-26 00:00:00	24011142.75	80903.125	12466.0	47.625	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-12-03 00:00:00	24091814.375	80671.625	12512.25	46.25	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-12-10 00:00:00	24172072.0	80257.625	12584.0	71.75	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-12-17 00:00:00	24255398.25	83326.25	12649.625	65.625	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-12-24 00:00:00	24334006.25	78608.0	12698.75	49.125	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2018-12-31 00:00:00	24411532.25	77526.0	12753.25	54.5	836	1	1
UCXhkGgooXHDNwgJXmoTSN7g	Music	2019-01-07 00:00:00	24485151.5	73619.25	12810.0	56.75	836	0	1
UCXhkGgooXHDNwgJXmoTSN7g	Music	2019-01-14 00:00:00	24558767.75	73616.25	12863.375	53.375	836	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2019-01-21 00:00:00	24637445.0	78677.25	12914.5	51.125	836	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2019-01-28 00:00:00	24719149.125	81704.125	12969.75	55.25	836	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2019-02-04 00:00:00	24799867.0	80717.875	13031.0	61.25	836	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2019-02-11 00:00:00	24888292.55555556	88425.55555555597	13086.222222222224	55.22222222222263	836	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2019-02-18 00:00:00	24967985.125	79692.56944444403	13137.625	51.402777777777395	836	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2019-02-25 00:00:00	25049071.33333333	81086.20833333209	13181.666666666664	44.04166666666606	836	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2019-03-04 00:00:00	25135032.25	85960.91666666791	13227.75	46.08333333333394	836	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2019-03-11 00:00:00	25224056.75	89024.5	13291.0	63.25	836	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2019-03-18 00:00:00	25313319.0	89262.25	13361.0	70.0	836	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2019-03-25 00:00:00	25398936.0	85617.0	13427.5	66.5	836	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2019-04-01 01:00:00	25482766.664921466	83830.66492146626	13490.52879581152	63.02879581151865	836	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2019-04-08 01:00:00	25566661.20833333	83894.54341186582	13545.182291666664	54.65349585514741	836	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2019-04-15 01:00:00	25651815.24479167	85154.03645833582	13609.942708333336	64.76041666666788	836	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2019-04-22 01:00:00	25735798.824074075	83983.57928240673	13682.416666666664	72.47395833333213	836	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2019-04-29 01:00:00	25816805.47916667	81006.65509259327	13750.333333333336	67.91666666666788	837	1	1
UCXhkGgooXHDNwgJXmoTSN7g	Music	2019-05-06 01:00:00	25895561.675	78756.19583333284	13806.395833333336	56.0625	837	0	1
UCXhkGgooXHDNwgJXmoTSN7g	Music	2019-05-13 01:00:00	25968923.075	73361.39999999851	13872.895833333336	66.5	837	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2019-05-20 01:00:00	26042540.3125	73617.23750000075	13929.796875	56.90104166666606	837	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2019-05-27 01:00:00	26115788.694444444	73248.38194444403	13982.586805555557	52.789930555554754	837	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2019-06-03 01:00:00	26188313.36111111	72524.66666666791	14039.170138888889	56.58333333333394	837	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2019-06-10 01:00:00	26258124.77083333	69811.40972222015	14099.254629629631	60.08449074074088	837	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2019-06-17 01:00:00	26326882.27083333	68757.5	14160.699074074077	61.444444444445246	837	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2019-06-24 01:00:00	26395340.11805556	68457.84722222388	14220.291666666664	59.592592592591245	837	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2019-07-01 01:00:00	26462083.95138889	66743.83333333209	14269.291666666664	49.0	837	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2019-07-08 01:00:00	26528827.784722224	66743.83333333582	14318.291666666664	49.0	837	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2019-07-15 01:00:00	26594480.14351852	65652.35879629478	14365.046296296296	46.75462962962956	837	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2019-07-22 01:00:00	26659333.58796297	64853.44444444402	14410.157407407407	45.11111111111131	837	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2019-07-29 01:00:00	26724166.75833333	64833.17037037015	14455.291666666664	45.13425925925913	837	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2019-08-05 01:00:00	26785614.15833333	61447.400000002235	14504.291666666664	49.0	837	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2019-08-12 01:00:00	26847061.55833333	61447.399999998524	14553.291666666664	49.0	837	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2019-08-19 01:00:00	26906930.80882353	59869.250490196064	14602.107843137255	48.8161764705892	838	1	1
UCXhkGgooXHDNwgJXmoTSN7g	Music	2019-08-26 01:00:00	26957773.04411765	50842.235294118516	14649.872549019607	47.764705882353155	838	0	1
UCXhkGgooXHDNwgJXmoTSN7g	Music	2019-09-02 01:00:00	27008615.27941177	50842.235294114806	14697.637254901963	47.764705882353155	838	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2019-09-09 01:00:00	27061191.55147059	52576.27205882594	14737.394607843136	39.75735294117658	838	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2019-09-16 01:00:00	27114441.375	53249.82352941112	14774.041666666664	36.64705882352792	838	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2019-09-23 01:00:00	27167399.875	52958.5	14800.0	25.95833333333394	838	0	0
UCxJWPpPED-J24znoKyKZYjg	Comedy	2017-03-06 00:00:00	1607.5	285.5	182.75	0.0	7	0	2
UCxJWPpPED-J24znoKyKZYjg	Comedy	2017-03-13 00:00:00	2695.75	1088.25	317.25	134.5	8	1	2
UCxJWPpPED-J24znoKyKZYjg	Comedy	2017-03-20 00:00:00	4318.0	1622.25	424.0	106.75	9	1	2
UCxJWPpPED-J24znoKyKZYjg	Comedy	2017-03-27 01:00:00	6652.408376963351	2334.408376963351	667.6439790575918	243.6439790575916	10	1	2
UCxJWPpPED-J24znoKyKZYjg	Comedy	2017-04-03 01:00:00	11544.786458333332	4892.378081369981	1145.8177083333333	478.17372927574166	12	2	3
UCxJWPpPED-J24znoKyKZYjg	Comedy	2017-04-10 01:00:00	46380.14583333333	34835.359375	4439.78125	3293.963541666667	15	3	5
UCxJWPpPED-J24znoKyKZYjg	Comedy	2017-04-17 01:00:00	87729.52083333331	41349.375	6701.765625	2261.984375	19	4	7
UCxJWPpPED-J24znoKyKZYjg	Comedy	2017-04-24 01:00:00	119136.04166666669	31406.520833333343	7241.59375	539.828125	22	3	7
UCxJWPpPED-J24znoKyKZYjg	Comedy	2017-05-01 01:00:00	141506.80208333337	22370.76041666667	7530.927083333332	289.33333333333303	23	1	5
UCxJWPpPED-J24znoKyKZYjg	Comedy	2017-05-08 01:00:00	161703.0	20196.197916666657	7812.473958333332	281.546875	26	3	4
UCxJWPpPED-J24znoKyKZYjg	Comedy	2017-05-15 01:00:00	180872.60416666663	19169.604166666657	8331.088541666666	518.614583333333	27	1	4
UCxJWPpPED-J24znoKyKZYjg	Comedy	2017-05-22 01:00:00	202982.10416666663	22109.5	8513.963541666666	182.875	30	3	4
UCxJWPpPED-J24znoKyKZYjg	Comedy	2017-05-29 01:00:00	218435.19791666663	15453.09375	8637.177083333334	123.21354166666788	32	2	5
UCxJWPpPED-J24znoKyKZYjg	Comedy	2017-06-05 01:00:00	233328.35185185182	14893.153935185195	8978.222222222223	341.0451388888887	34	2	4
UCxJWPpPED-J24znoKyKZYjg	Comedy	2017-06-12 01:00:00	251407.93229166663	18079.580439814803	9524.026041666666	545.8038194444433	36	2	4
UCxJWPpPED-J24znoKyKZYjg	Comedy	2017-06-19 01:00:00	276519.30208333326	25111.369791666657	10318.890625	794.8645833333339	38	2	4
UCxJWPpPED-J24znoKyKZYjg	Comedy	2017-06-26 01:00:00	312903.08333333326	36383.78125	11371.21875	1052.328125	42	4	6
UCxJWPpPED-J24znoKyKZYjg	Comedy	2017-07-03 01:00:00	370065.82291666674	57162.73958333338	12545.645833333336	1174.427083333334	43	1	5
UCxJWPpPED-J24znoKyKZYjg	Comedy	2017-07-10 01:00:00	403972.07291666674	33906.25	14334.145833333336	1788.5	46	3	4
UCxJWPpPED-J24znoKyKZYjg	Comedy	2017-07-17 01:00:00	441703.453125	37731.380208333314	14939.989583333336	605.84375	48	2	6
UCxJWPpPED-J24znoKyKZYjg	Comedy	2017-07-24 01:00:00	473292.046875	31588.59375	15218.963541666664	278.9739583333321	50	2	4
UCxJWPpPED-J24znoKyKZYjg	Comedy	2017-07-31 01:00:00	499369.63541666674	26077.58854166669	15396.348958333336	177.38541666666785	52	2	4
UCxJWPpPED-J24znoKyKZYjg	Comedy	2017-08-07 01:00:00	522487.94270833326	23118.307291666624	15509.697916666664	113.34895833333212	54	2	4
UCxJWPpPED-J24znoKyKZYjg	Comedy	2017-08-14 01:00:00	542328.3489583335	19840.40625000006	15588.520833333336	78.82291666666787	55	1	3
UCxJWPpPED-J24znoKyKZYjg	Comedy	2017-08-21 01:00:00	557263.3020833335	14934.953125	15677.84375	89.32291666666607	58	3	4
UCxJWPpPED-J24znoKyKZYjg	Comedy	2017-08-28 01:00:00	574431.3125	17168.010416666628	15777.557291666664	99.71354166666607	60	2	5
UCxJWPpPED-J24znoKyKZYjg	Comedy	2017-09-04 01:00:00	595483.8125	21052.5	15871.182291666664	93.625	62	2	4
UCxJWPpPED-J24znoKyKZYjg	Comedy	2017-09-11 01:00:00	614097.8287037037	18614.016203703708	15998.120370370369	126.93807870370438	62	0	3
UCxJWPpPED-J24znoKyKZYjg	Comedy	2017-09-18 01:00:00	629487.7447916665	15389.91608796292	16078.25	80.12962962962956	63	1	1
UCxJWPpPED-J24znoKyKZYjg	Comedy	2017-09-25 01:00:00	643046.1041666665	13558.359375	16162.072916666664	83.82291666666606	64	1	2
UCxJWPpPED-J24znoKyKZYjg	Comedy	2017-10-02 01:00:00	658884.625	15838.520833333372	16319.71875	157.64583333333394	65	1	2
UCxJWPpPED-J24znoKyKZYjg	Comedy	2017-10-09 01:00:00	678086.9270833335	19202.30208333337	16506.109375	186.390625	66	1	2
UCxJWPpPED-J24znoKyKZYjg	Comedy	2017-10-16 01:00:00	689281.2864583335	11194.359375	16587.09375	80.984375	66	0	2
UCxJWPpPED-J24znoKyKZYjg	Comedy	2017-10-23 01:00:00	699241.4114583335	9960.125	16602.84375	15.75	66	0	1
UCxJWPpPED-J24znoKyKZYjg	Comedy	2017-10-30 00:00:00	715210.1813471501	15968.769888816867	16804.844559585494	202.0008095854937	67	1	1
UCxJWPpPED-J24znoKyKZYjg	Comedy	2017-11-06 00:00:00	728791.25	13581.068652849759	16929.75	124.9054404145063	68	1	2
UCxJWPpPED-J24znoKyKZYjg	Comedy	2017-11-13 00:00:00	742147.5	13356.25	16999.0	69.25	69	1	2
UCxJWPpPED-J24znoKyKZYjg	Comedy	2017-11-20 00:00:00	732627.625	0.0	17045.75	46.75	69	0	1
UCxJWPpPED-J24znoKyKZYjg	Comedy	2017-11-27 00:00:00	704344.75	0.0	17080.5	34.75	69	0	0
UCxJWPpPED-J24znoKyKZYjg	Comedy	2017-12-04 00:00:00	707899.625	3554.875	17126.125	45.625	69	0	0
UCxJWPpPED-J24znoKyKZYjg	Comedy	2017-12-11 00:00:00	709731.0	1831.375	17162.0	35.875	69	0	0
UCxJWPpPED-J24znoKyKZYjg	Comedy	2017-12-18 00:00:00	803818.875	94087.875	21308.625	4146.625	72	3	3
UCxJWPpPED-J24znoKyKZYjg	Comedy	2017-12-25 00:00:00	896919.75	93100.875	22937.5	1628.875	74	2	5
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-01-01 00:00:00	949916.125	52996.375	23503.625	566.125	75	1	3
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-01-08 00:00:00	975037.0	25120.875	23718.5	214.875	75	0	1
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-01-15 00:00:00	996930.625	21893.625	23908.625	190.125	76	1	1
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-01-22 00:00:00	1027765.5	30834.875	24121.5	212.875	77	1	2
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-01-29 00:00:00	1059611.75	31846.25	24236.375	114.875	78	1	2
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-02-05 00:00:00	1077355.0	17743.25	24337.0	100.625	79	1	2
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-02-12 00:00:00	1106848.625	29493.625	24499.75	162.75	80	1	2
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-02-19 00:00:00	1132847.25	25998.625	24597.25	97.5	81	1	3
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-02-26 00:00:00	1149804.625	16957.375	24702.625	105.375	81	0	1
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-03-05 00:00:00	1164219.5	14414.875	24788.5	85.875	82	1	2
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-03-12 00:00:00	1175685.375	11465.875	24832.0	43.5	82	0	1
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-03-19 00:00:00	1185895.0	10209.625	24854.5	22.5	82	0	0
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-03-26 01:00:00	1203402.1047120418	17507.104712041793	24895.141361256545	40.64136125654477	83	1	1
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-04-02 01:00:00	1211926.114583333	8524.009871291462	24917.109375	21.968013743455227	83	0	1
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-04-09 01:00:00	1217657.364583333	5731.25	24935.484375	18.375	83	0	0
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-04-16 01:00:00	1222591.114583333	4933.75	24997.66145833333	62.17708333333212	83	0	0
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-04-23 01:00:00	1227204.890625	4613.776041666743	25021.41145833333	23.75	83	0	0
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-04-30 01:00:00	1229026.505208333	1821.614583333256	25028.04166666667	6.630208333335759	83	0	0
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-05-07 01:00:00	1244977.171875	15950.666666666742	25272.29166666667	244.25	83	0	0
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-05-14 01:00:00	1278395.71875	33418.546875	25706.875	434.5833333333321	85	2	2
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-05-21 01:00:00	1304890.088541667	26494.369791666744	25843.84895833333	136.97395833333212	86	1	3
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-05-28 01:00:00	1340446.796875	35556.708333333256	25923.48958333333	79.640625	88	2	3
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-06-04 01:00:00	1367124.671875	26677.875	26005.73958333333	82.25	90	2	4
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-06-11 01:00:00	1379082.026041667	11957.354166666742	26082.703125	76.96354166666787	90	0	2
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-06-18 01:00:00	1388761.75	9679.723958333256	26126.05729166667	43.35416666666788	90	0	1
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-06-25 01:00:00	1399062.927083333	10301.177083333256	26155.671875	29.61458333333212	90	0	0
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-07-02 01:00:00	1417239.171875	18176.244791666744	26222.94791666667	67.27604166666788	92	2	2
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-07-09 01:00:00	1442928.880208333	25689.708333333256	26341.984375	119.03645833333212	94	2	4
